price,location,brand,type,year,mileage
180000000,Cengkareng,Honda,Brio,2021,20.000-25.000
138000000,Grogol Petamburan,Suzuki,Ignis,2018,35.000-40.000
139000000,Kemayoran,Daihatsu,Ayla,2022,5.000-10.000
1999000000,Cilandak,Land,Rover Defender,2020,40.000-45.000
199000000,Kemayoran,Smart,Fortwo,2013,15.000-20.000
450000000,Kemayoran,Toyota,Fortuner,2021,30.000-35.000
133000000,Kemayoran,Toyota,Sienta,2017,45.000-50.000
210000000,Kebon Jeruk,Nissan,X-Trail,2017,105.000-110.000
157000000,Kelapa Gading,Toyota,Yaris,2017,65.000-70.000
111000000,Tambora,Honda,Brio Satya,2018,45.000-50.000
209000000,Pademangan,Honda,CR-V,2015,100.000-105.000
170000000,Pekayon,Suzuki,SX4,2018,145.000-150.000
154000000,Tebet,Toyota,Sienta,2016,90.000-95.000
112000000,Senen,Daihatsu,Gran max Pick-up,2018,50.000-55.000
110000000,Cengkareng,Nissan,Grand livina,2015,70.000-75.000
375000000,Cakung,Mitsubishi,Pajero Sport,2016,120.000-125.000
650000000,Pademangan,Toyota,Vellfire,2017,30.000-35.000
685000000,Kelapa Gading,Hyundai,Ioniq 5,2023,5.000-10.000
108000000,Pekayon,Daihatsu,Sigra,2023,15.000-20.000
108000000,Kelapa Gading,Daihatsu,Sigra,2023,15.000-20.000
108000000,Kramat Jati,Daihatsu,Sigra,2023,15.000-20.000
108000000,Cakung,Daihatsu,Sigra,2023,15.000-20.000
108000000,Pesanggrahan,Daihatsu,Sigra,2023,15.000-20.000
108000000,Pancoran,Daihatsu,Sigra,2023,15.000-20.000
108000000,Jagakarsa,Daihatsu,Sigra,2023,15.000-20.000
108000000,Cempaka Putih,Daihatsu,Sigra,2023,15.000-20.000
154000000,Jagakarsa,Toyota,Yaris,2015,100.000-105.000
153000000,Penjaringan,Toyota,Avanza,2019,75.000-80.000
162000000,Kramat Jati,Suzuki,Ertiga,2018,90.000-95.000
192000000,Kembangan,Toyota,Raize,2022,25.000-30.000
161500000,Tanjung Duren,Daihatsu,Xenia,2019,35.000-40.000
137000000,Jagakarsa,Nissan,Grand livina,2018,115.000-120.000
950000000,Menteng,Toyota,Alphard,2020,20.000-25.000
125000000,Jagakarsa,Ford,Eco Sport,2014,90.000-95.000
108000000,Kembangan,Daihatsu,Sigra,2023,15.000-20.000
108000000,Grogol Petamburan,Daihatsu,Sigra,2023,15.000-20.000
108000000,Cengkareng,Daihatsu,Sigra,2023,15.000-20.000
342000000,Duren Sawit,Toyota,Kijang Innova,2021,40.000-45.000
115000000,Pancoran,Honda,Mobilio,2014,100.000-105.000
335000000,Kembangan,Honda,CR-V,2019,185.000-190.000
335000000,Cilandak,Honda,HR-V,2021,15.000-20.000
375000000,Cilandak,BMW,320i,2016,45.000-50.000
375000000,Cakung,Toyota,Camry,2019,115.000-120.000
86500000,Kalideres,Daihatsu,Xenia,2012,115.000-120.000
152000000,Cibubur,Honda,Mobilio,2017,20.000-25.000
152000000,Pademangan,Honda,Mobilio,2017,20.000-25.000
105000000,Pademangan,Toyota,Avanza,2013,195.000-200.000
119000000,Kalideres,Nissan,Grand livina,2017,90.000-95.000
239000000,Cakung,Toyota,Kijang Innova,2017,30.000-35.000
139000000,Pasar Minggu,Daihatsu,Luxio,2017,95.000-100.000
880000000,Kebayoran Baru,Toyota,Alphard,2019,35.000-40.000
700000000,Kebon Jeruk,Jeep,Sahara,2012,50.000-55.000
193000000,Pasar Minggu,Honda,City,2017,15.000-20.000
196000000,Cilandak,Mitsubishi,Xpander,2019,75.000-80.000
152000000,Cipayung,Honda,Mobilio,2017,20.000-25.000
152000000,Cakung,Honda,Mobilio,2017,20.000-25.000
152000000,Tebet,Honda,Mobilio,2017,20.000-25.000
152000000,Pasar Minggu,Honda,Mobilio,2017,20.000-25.000
152000000,Cilandak,Honda,Mobilio,2017,20.000-25.000
152000000,Kemayoran,Honda,Mobilio,2017,20.000-25.000
152000000,Kebon Jeruk,Honda,Mobilio,2017,20.000-25.000
152000000,Grogol Petamburan,Honda,Mobilio,2017,20.000-25.000
152000000,Cengkareng,Honda,Mobilio,2017,20.000-25.000
450000000,Kemang,Mini,Cooper Mini Cooper,2013,50.000-55.000
75000000,Cibubur,Suzuki,Karimun,2006,135.000-140.000
719500000,Cilandak,Hyundai,Palisade,2021,15.000-20.000
208000000,Setia Budi,Toyota,Rush,2019,40.000-45.000
179000000,Kelapa Gading,Honda,Brio,2021,40.000-45.000
104500000,Grogol Petamburan,Daihatsu,Sigra,2018,95.000-100.000
126500000,Tanjung Duren,Toyota,Avanza,2015,125.000-130.000
204000000,Duren Sawit,Wuling,Almaz,2019,25.000-30.000
346500000,Gambir,Toyota,Fortuner,2016,90.000-95.000
199500000,Kebon Jeruk,Toyota,Yaris,2018,40.000-45.000
125000000,Cibubur,Daihatsu,Sigra,2019,85.000-90.000
250000000,Cilandak,Smart,Fortwo,2013,15.000-20.000
445000000,Tanah Abang,Toyota,Fortuner,2020,65.000-70.000
348000000,Senen,Toyota,Voxy,2018,15.000-20.000
128000000,Kembangan,Toyota,Rush,2013,100.000-105.000
138000000,Cilandak,Honda,CR-V,2010,100.000-105.000
96000000,Kembangan,Honda,Brio,2014,35.000-40.000
96000000,Kembangan,Honda,Brio,2014,35.000-40.000
265000000,Matraman,Honda,CR-V,2016,50.000-55.000
435000000,Kelapa Gading,Mitsubishi,Pajero Sport,2019,45.000-50.000
825000000,Duren Sawit,Toyota,Land Cruiser,2008,135.000-140.000
265000000,Cakung,Toyota,Altis,2019,60.000-65.000
235000000,Kebayoran Lama,Toyota,Kijang Innova,2017,90.000-95.000
400000000,Pancoran,Toyota,Fortuner,2019,90.000-95.000
197000000,Kelapa Gading,Wuling,Almaz,2019,80.000-85.000
188000000,Ciracas,Honda,HR-V,2016,90.000-95.000
148500000,Grogol Petamburan,Toyota,Yaris,2017,75.000-80.000
178000000,Tambora,Honda,HR-V,2015,55.000-60.000
169000000,Kramat Jati,Honda,Freed,2015,80.000-85.000
126000000,Cibubur,Suzuki,Ignis,2018,20.000-25.000
138000000,Kebayoran Lama,Honda,Freed,2014,105.000-110.000
188000000,Kramat Jati,Suzuki,XL7,2020,75.000-80.000
188000000,Duren Sawit,Suzuki,XL7,2020,75.000-80.000
188000000,Cakung,Suzuki,XL7,2020,75.000-80.000
188000000,Pesanggrahan,Suzuki,XL7,2020,75.000-80.000
188000000,Kebayoran Lama,Suzuki,XL7,2020,75.000-80.000
188000000,Grogol Petamburan,Suzuki,XL7,2020,75.000-80.000
188000000,Cengkareng,Suzuki,XL7,2020,75.000-80.000
137500000,Duren Sawit,Nissan,Serena,2013,160.000-165.000
288000000,Duren Sawit,Toyota,Kijang Innova,2018,40.000-45.000
128999999,Cakung,Toyota,Vios,2015,130.000-135.000
525000000,Kebayoran Lama,Mazda,CX-9,2019,30.000-35.000
435000000,Pademangan,Honda,HR-V,2022,10.000-15.000
207000000,Kalideres,Honda,HR-V,2017,40.000-45.000
138000000,Pademangan,Honda,Brio Satya,2018,60.000-65.000
115000000,Penjaringan,Honda,Brio,2017,50.000-55.000
146500000,Kramat Jati,Toyota,Yaris,2016,60.000-65.000
85000000,Kramat Jati,Toyota,Agya,2017,70.000-75.000
57000000,Cakung,Nissan,X-Trail,2005,300.000
190000000,Pasar Baru,Suzuki,XL7,2022,25.000-30.000
143000000,Duren Sawit,Daihatsu,Xenia,2017,35.000-40.000
116000000,Kembangan,BMW,520i,2004,160.000-165.000
122000000,Jatinegara,Suzuki,Ertiga,2015,80.000-85.000
410000000,Kelapa Gading,Toyota,Alphard,2014,50.000-55.000
650000000,Sawah Besar,Porsche,Cayenne,2013,20.000-25.000
97000000,Jakarta Barat,Nissan,Grand livina,2013,130.000-135.000
370000000,Cilandak,Honda,CR-V,2018,75.000-80.000
218000000,Kebayoran Lama,Toyota,Camry,2015,110.000-115.000
240000000,Pasar Minggu,Volkswagen,Golf,2014,85.000-90.000
72000000,Cakung,Daihatsu,Gran max Pick-up,2018,105.000-110.000
550000000,Cilandak,Mercedes-Benz,A200,2019,30.000-35.000
205000000,Kemayoran,Mitsubishi,Xpander,2019,75.000-80.000
305000000,Jakarta Selatan,Toyota,Kijang Innova,2016,140.000-145.000
78000000,Pasar Baru,Datsun,Go+ Panca,2017,50.000-55.000
113000000,Pasar Minggu,Toyota,Avanza,2013,75.000-80.000
199000000,Cilandak,Wuling,Almaz,2019,50.000-55.000
261000000,Palmerah,Toyota,Kijang Innova,2016,25.000-30.000
67000000,Pantai Indah Kapuk,Nissan,Grand livina,2011,120.000-125.000
308320000,Setia Budi,Toyota,Kijang Innova,2017,95.000-100.000
108000000,Tebet,Kia,Rio,2012,95.000-100.000
150500000,Cakung,Honda,Mobilio,2017,30.000-35.000
95000000,Kelapa Gading,Daihatsu,Ayla,2014,60.000-65.000
153000000,Kebon Jeruk,Honda,Mobilio,2017,45.000-50.000
525000000,Pademangan,BMW,X5,2015,50.000-55.000
147000000,Pasar Minggu,Mercedes-Benz,C-Class,2008,65.000-70.000
150000000,Kelapa Gading,Nissan,Serena,2014,125.000-130.000
131000000,Tanjung Barat,Nissan,Grand livina,2017,105.000-110.000
131000000,Cilincing,Nissan,Grand livina,2017,105.000-110.000
131000000,Jatinegara,Nissan,Grand livina,2017,105.000-110.000
131000000,Duren Sawit,Nissan,Grand livina,2017,105.000-110.000
131000000,Ciracas,Nissan,Grand livina,2017,105.000-110.000
131000000,Pasar Minggu,Nissan,Grand livina,2017,105.000-110.000
131000000,Kebayoran Lama,Nissan,Grand livina,2017,105.000-110.000
197000000,Penjaringan,Honda,Jazz,2017,50.000-55.000
320000000,Grogol Petamburan,Toyota,Fortuner,2017,65.000-70.000
182500000,Kebayoran Lama,Honda,Jazz,2018,65.000-70.000
131000000,Kebayoran Lama,Suzuki,Ignis,2019,50.000-55.000
212999000,Cempaka Putih,Mitsubishi,Xpander,2019,25.000-30.000
577900000,Jagakarsa,Mitsubishi,Pajero,2023,5.000
94000000,Pademangan,Daihatsu,Ayla,2020,45.000-50.000
300000000,Jakarta Selatan,BMW,320i,2015,50.000-55.000
131000000,Cempaka Putih,Nissan,Grand livina,2017,105.000-110.000
131000000,Kalideres,Nissan,Grand livina,2017,105.000-110.000
131000000,Grogol Petamburan,Nissan,Grand livina,2017,105.000-110.000
131000000,Cengkareng,Nissan,Grand livina,2017,105.000-110.000
226000000,Tanjung Barat,Toyota,Raize,2021,15.000-20.000
226000000,Pekayon,Toyota,Raize,2021,15.000-20.000
226000000,Pasar Baru,Toyota,Raize,2021,15.000-20.000
226000000,Pantai Indah Kapuk,Toyota,Raize,2021,15.000-20.000
226000000,Kemang,Toyota,Raize,2021,15.000-20.000
226000000,Cakung,Toyota,Raize,2021,15.000-20.000
226000000,Pesanggrahan,Toyota,Raize,2021,15.000-20.000
226000000,Pancoran,Toyota,Raize,2021,15.000-20.000
133000000,Cakung,Daihatsu,Xenia,2017,35.000-40.000
365000000,Makasar,Honda,CR-V,2018,75.000-80.000
129000000,Cempaka Putih,Suzuki,Ertiga,2016,25.000-30.000
128000000,Pademangan,Honda,Brio,2016,35.000-40.000
112000000,Kebayoran Baru,Nissan,Grand livina,2018,120.000-125.000
190000000,Jatinegara,Toyota,Rush,2018,60.000-65.000
158000000,Pesanggrahan,Honda,BR-V,2017,50.000-55.000
95000000,Cibubur,Daihatsu,Sigra,2018,30.000-35.000
226000000,Kebayoran Lama,Toyota,Raize,2021,15.000-20.000
226000000,Grogol Petamburan,Toyota,Raize,2021,15.000-20.000
226000000,Cengkareng,Toyota,Raize,2021,15.000-20.000
145000000,Duren Sawit,Nissan,Juke,2013,30.000-35.000
480000000,Kebayoran Lama,Audi,A8 L,2011,80.000-85.000
525000000,Jakarta Selatan,Toyota,Fortuner,2021,10.000-15.000
79000000,Ciracas,Daihatsu,Ayla,2013,65.000-70.000
95000000,Grogol Petamburan,Suzuki,SX4,2010,125.000-130.000
650000000,Pademangan,Toyota,Alphard,2017,40.000-45.000
295000000,Jakarta Barat,Honda,CR-V,2018,70.000-75.000
102000000,Kembangan,Mazda,2,2012,120.000-125.000
233000000,Kemayoran,Honda,BR-V,2022,5.000
197000000,Kemayoran,Honda,HR-V,2018,100.000-105.000
192000000,Jagakarsa,Toyota,Raize,2022,25.000-30.000
141000000,Kembangan,Wuling,Cortez,2019,30.000-35.000
115000000,Cilandak,Daihatsu,Sigra,2019,30.000-35.000
153000000,Pasar Minggu,Toyota,Avanza,2019,60.000-65.000
125500000,Kembangan,Toyota,Avanza,2017,115.000-120.000
717000000,Cilandak,Toyota,Vellfire,2016,65.000-70.000
196000000,Duren Sawit,Mitsubishi,Xpander,2019,75.000-80.000
388000000,Cakung,Honda,CR-V,2017,70.000-75.000
259000000,Cengkareng,Toyota,Kijang Innova,2020,50.000-55.000
339000000,Tebet,Nissan,Terra,2018,50.000-55.000
115000000,Kebon Jeruk,Toyota,Kijang Innova,2008,115.000-120.000
235000000,Cilandak,Toyota,Vellfire,2009,75.000-80.000
129500000,Jatinegara,Suzuki,Ignis,2020,10.000-15.000
165000000,Sawah Besar,Honda,Freed,2013,135.000-140.000
190000000,Cakung,Toyota,Kijang Innova,2018,75.000-80.000
369000000,Jakarta Barat,Toyota,Fortuner,2018,135.000-140.000
395000000,Kemayoran,Jeep,Cherokee,2015,45.000-50.000
179000000,Cilandak,Toyota,Sienta,2017,75.000-80.000
264000000,Penjaringan,Toyota,Fortuner,2014,90.000-95.000
102000000,Kalideres,Daihatsu,Sigra,2017,60.000-65.000
158000000,Makasar,Suzuki,Ertiga,2019,55.000-60.000
179000000,Cibubur,Wuling,Almaz,2019,50.000-55.000
169000000,Pasar Minggu,Toyota,Avanza,2020,60.000-65.000
128000000,Pesanggrahan,Suzuki,Ignis,2018,90.000-95.000
125500000,Kemayoran,Toyota,Vios,2014,125.000-130.000
725000000,Pademangan,Toyota,Alphard,2017,30.000-35.000
199000000,Cipayung,Mitsubishi,Xpander,2018,45.000-50.000
719000000,Cibubur,Toyota,Alphard,2017,55.000-60.000
585000000,Cibubur,Mercedes-Benz,CLA200,2018,5.000-10.000
700000000,Cilandak,BMW,730Li,2018,55.000-60.000
277000000,Cibubur,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Tanjung Duren,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Kelapa Gading,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Cakung,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Pasar Minggu,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Kebayoran Lama,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Jagakarsa,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Kemayoran,Toyota,Kijang Innova,2018,75.000-80.000
277000000,Grogol Petamburan,Toyota,Kijang Innova,2018,75.000-80.000
178000000,Pulo Gadung,Suzuki,SX4,2018,60.000-65.000
107000000,Kemayoran,Nissan,March,2015,110.000-115.000
184000000,Cakung,Suzuki,Ertiga,2019,50.000-55.000
128000000,Pulo Gadung,Suzuki,Ignis,2018,50.000-55.000
136000000,Jagakarsa,Toyota,Calya,2020,30.000-35.000
615000000,Kemayoran,Toyota,Alphard,2017,35.000-40.000
359000000,Jakarta Selatan,Toyota,Alphard,2013,25.000-30.000
215000000,Pademangan,Wuling,Air EV,2023,5.000
277000000,Cengkareng,Toyota,Kijang Innova,2018,75.000-80.000
143000000,Cilangkap,Suzuki,Ignis,2021,20.000-25.000
143000000,Pekayon,Suzuki,Ignis,2021,20.000-25.000
143000000,Jatinegara,Suzuki,Ignis,2021,20.000-25.000
143000000,Duren Sawit,Suzuki,Ignis,2021,20.000-25.000
143000000,Ciracas,Suzuki,Ignis,2021,20.000-25.000
143000000,Pasar Minggu,Suzuki,Ignis,2021,20.000-25.000
143000000,Kebayoran Lama,Suzuki,Ignis,2021,20.000-25.000
143000000,Jagakarsa,Suzuki,Ignis,2021,20.000-25.000
143000000,Palmerah,Suzuki,Ignis,2021,20.000-25.000
143000000,Grogol Petamburan,Suzuki,Ignis,2021,20.000-25.000
143000000,Cengkareng,Suzuki,Ignis,2021,20.000-25.000
188000000,Kebon Jeruk,Toyota,Rush,2018,70.000-75.000
93000000,Kemayoran,Toyota,Calya,2016,95.000-100.000
119000000,Kelapa Gading,Suzuki,Ertiga,2013,80.000-85.000
236000000,Jagakarsa,Mitsubishi,Xpander,2022,50.000-55.000
104000000,Duren Sawit,Daihatsu,Sigra,2018,20.000-25.000
850000000,Cipayung,Toyota,Land Cruiser,2004,130.000-135.000
123000000,Ciracas,Honda,Brio Satya,2018,50.000-55.000
243000000,Pademangan,Honda,Jazz,2019,100.000-105.000
136000000,Cibubur,Daihatsu,Xenia,2017,35.000-40.000
136000000,Kramat Jati,Daihatsu,Xenia,2017,35.000-40.000
136000000,Duren Sawit,Daihatsu,Xenia,2017,35.000-40.000
136000000,Cakung,Daihatsu,Xenia,2017,35.000-40.000
136000000,Tebet,Daihatsu,Xenia,2017,35.000-40.000
136000000,Pancoran,Daihatsu,Xenia,2017,35.000-40.000
136000000,Jagakarsa,Daihatsu,Xenia,2017,35.000-40.000
136000000,Palmerah,Daihatsu,Xenia,2017,35.000-40.000
136000000,Grogol Petamburan,Daihatsu,Xenia,2017,35.000-40.000
136000000,Cengkareng,Daihatsu,Xenia,2017,35.000-40.000
105000000,Kebayoran Baru,Wuling,Confero S,2018,55.000-60.000
148000000,Pantai Indah Kapuk,Suzuki,SX4,2017,85.000-90.000
324000000,Kemayoran,Honda,CR-V,2018,60.000-65.000
248000000,Pasar Minggu,Honda,Jazz,2019,105.000-110.000
146500000,Pekayon,Honda,Mobilio,2016,80.000-85.000
156000000,Jatinegara,Toyota,Yaris,2018,60.000-65.000
318000000,Jatinegara,Mitsubishi,Triton,2016,145.000-150.000
106000000,Kalideres,Honda,Brio,2014,100.000-105.000
97000000,Duren Sawit,Toyota,Agya,2017,115.000-120.000
192000000,Pekayon,Toyota,Rush,2018,45.000-50.000
295000000,Mampang Prapatan,Honda,CR-V,2018,75.000-80.000
130000000,Kramat Jati,Suzuki,Ertiga,2016,75.000-80.000
695000000,Ciracas,BMW,740Li,2016,15.000-20.000
320000000,Pekayon,Toyota,Fortuner,2017,65.000-70.000
320000000,Kemang,Toyota,Fortuner,2017,65.000-70.000
320000000,Kramat Jati,Toyota,Fortuner,2017,65.000-70.000
320000000,Duren Sawit,Toyota,Fortuner,2017,65.000-70.000
320000000,Cakung,Toyota,Fortuner,2017,65.000-70.000
320000000,Pesanggrahan,Toyota,Fortuner,2017,65.000-70.000
320000000,Kebayoran Lama,Toyota,Fortuner,2017,65.000-70.000
320000000,Kebon Jeruk,Toyota,Fortuner,2017,65.000-70.000
320000000,Cengkareng,Toyota,Fortuner,2017,65.000-70.000
191000000,Duren Sawit,Mitsubishi,Xpander,2018,75.000-80.000
169000000,Ciracas,Suzuki,SX4,2018,140.000-145.000
207000000,Tanah Abang,Mitsubishi,Xpander,2019,120.000-125.000
250000002,Cipayung,Honda,HR-V,2018,60.000-65.000
590000000,Cilandak,Mercedes-Benz,C300,2018,15.000-20.000
850000000,Kemang,Mercedes-Benz,E300,2019,30.000-35.000
153000000,Pademangan,Mitsubishi,Outlander Sport,2012,45.000-50.000
81000000,Pancoran,Daihatsu,Ayla,2016,60.000-65.000
178000000,Kembangan,Toyota,Alphard,2008,165.000-170.000
410000000,Pulo Gadung,Mercedes-Benz,ML250,2014,60.000-65.000
369000000,Kebayoran Lama,Toyota,Fortuner,2018,140.000-145.000
799000000,Kemayoran,Mercedes-Benz,C300,2016,15.000-20.000
157000000,Setia Budi,Toyota,Sienta,2016,60.000-65.000
325000000,Cilandak,Toyota,Alphard,2012,65.000-70.000
140000000,Cilandak,Honda,Freed,2013,115.000-120.000
99000000,Cilandak,Daihatsu,Sigra,2016,65.000-70.000
173000000,Jagakarsa,Mercedes-Benz,C200,2010,50.000-55.000
163000000,Kebayoran Baru,Honda,CR-V,2013,145.000-150.000
173000000,Kebayoran Lama,Mercedes-Benz,C200,2010,50.000-55.000
260000000,Pasar Baru,Honda,HR-V,2020,40.000-45.000
122000000,Cibubur,Toyota,Avanza,2016,75.000-80.000
125000000,Pancoran,Suzuki,Ertiga,2015,10.000-15.000
202000000,Cakung,Mitsubishi,Xpander,2019,125.000-130.000
133000000,Penjaringan,Toyota,Rush,2014,95.000-100.000
158000000,Pasar Minggu,Toyota,Yaris,2016,90.000-95.000
160000000,Tanjung Priok,Honda,CR-V,2012,70.000-75.000
900000000,Kebayoran Baru,Hyundai,Palisade,2023,5.000
229000000,Kebayoran Lama,Nissan,Serena,2017,45.000-50.000
165000000,Duren Sawit,Mitsubishi,Outlander,2014,100.000-105.000
147000000,Penjaringan,Toyota,Avanza,2017,50.000-55.000
147000000,Cipayung,Toyota,Avanza,2017,50.000-55.000
147000000,Cakung,Toyota,Avanza,2017,50.000-55.000
147000000,Pasar Minggu,Toyota,Avanza,2017,50.000-55.000
147000000,Kebayoran Lama,Toyota,Avanza,2017,50.000-55.000
147000000,Jagakarsa,Toyota,Avanza,2017,50.000-55.000
147000000,Cilandak,Toyota,Avanza,2017,50.000-55.000
147000000,Kemayoran,Toyota,Avanza,2017,50.000-55.000
147000000,Grogol Petamburan,Toyota,Avanza,2017,50.000-55.000
147000000,Cengkareng,Toyota,Avanza,2017,50.000-55.000
345000000,Cilandak,Hyundai,Creta,2022,15.000-20.000
152000000,Tanjung Barat,Honda,BR-V,2016,100.000-105.000
196000000,Kalideres,Honda,Jazz,2017,70.000-75.000
145000000,Kramat Jati,Toyota,Yaris,2014,95.000-100.000
214000000,Jagakarsa,Honda,HR-V,2017,85.000-90.000
135000000,Kembangan,Toyota,Yaris,2013,40.000-45.000
143000000,Cengkareng,Toyota,Nav1,2013,70.000-75.000
146500000,Cilincing,Honda,Brio Satya,2020,50.000-55.000
188000000,Kembangan,Toyota,Rush,2018,110.000-115.000
340000000,Pasar Minggu,Toyota,Fortuner,2016,100.000-105.000
173000000,Cilandak,Mercedes-Benz,C200,2010,50.000-55.000
170000000,Cakung,Mazda,2,2016,55.000-60.000
135000000,Koja,Toyota,Corolla Altis,2012,155.000-160.000
150000000,Tanjung Barat,Honda,Mobilio,2019,65.000-70.000
150000000,Pantai Indah Kapuk,Honda,Mobilio,2019,65.000-70.000
150000000,Kemang,Honda,Mobilio,2019,65.000-70.000
150000000,Kramat Jati,Honda,Mobilio,2019,65.000-70.000
150000000,Cakung,Honda,Mobilio,2019,65.000-70.000
336000000,Kelapa Gading,Toyota,Kijang Innova,2019,30.000-35.000
105500000,Kramat Jati,Daihatsu,Ayla,2020,35.000-40.000
221000000,Pasar Minggu,Honda,Jazz,2018,60.000-65.000
78000000,Cilincing,Datsun,Go Panca,2017,90.000-95.000
186000000,Pasar Minggu,Mitsubishi,Xpander,2018,80.000-85.000
552100000,Pancoran,Mitsubishi,Pajero Sport,2023,5.000
435000000,Duren Sawit,BMW,320i,2017,45.000-50.000
244000000,Kembangan,Toyota,Avanza,2021,20.000-25.000
150000000,Pesanggrahan,Honda,Mobilio,2019,65.000-70.000
150000000,Pancoran,Honda,Mobilio,2019,65.000-70.000
150000000,Kebayoran Lama,Honda,Mobilio,2019,65.000-70.000
150000000,Sawah Besar,Honda,Mobilio,2019,65.000-70.000
150000000,Grogol Petamburan,Honda,Mobilio,2019,65.000-70.000
150000000,Cengkareng,Honda,Mobilio,2019,65.000-70.000
149000000,Kebon Jeruk,Daihatsu,Ayla,2023,5.000
169000000,Pantai Indah Kapuk,Toyota,Avanza,2019,10.000-15.000
169000000,Kemang,Toyota,Avanza,2019,10.000-15.000
169000000,Jatinegara,Toyota,Avanza,2019,10.000-15.000
169000000,Duren Sawit,Toyota,Avanza,2019,10.000-15.000
169000000,Ciracas,Toyota,Avanza,2019,10.000-15.000
198000000,Palmerah,Daihatsu,Xenia,2021,5.000-10.000
190000000,Cibubur,Nissan,Livina,2019,75.000-80.000
117000000,Kemayoran,Daihatsu,Terios,2014,25.000-30.000
105500000,Cempaka Putih,Nissan,Grand livina,2013,105.000-110.000
243000000,Kebayoran Lama,Toyota,Avanza,2021,25.000-30.000
365000000,Ciracas,Honda,HR-V,2022,10.000-15.000
155000000,Pasar Minggu,Toyota,Sienta,2016,80.000-85.000
72000000,Cilandak,Kia,Picanto,2012,160.000-165.000
169000000,Pesanggrahan,Toyota,Avanza,2019,10.000-15.000
169000000,Kebayoran Lama,Toyota,Avanza,2019,10.000-15.000
169000000,Cempaka Putih,Toyota,Avanza,2019,10.000-15.000
169000000,Kembangan,Toyota,Avanza,2019,10.000-15.000
169000000,Grogol Petamburan,Toyota,Avanza,2019,10.000-15.000
169000000,Cengkareng,Toyota,Avanza,2019,10.000-15.000
5000000000,Kelapa Gading,BMW,M4,2023,5.000
117000000,Pasar Baru,Honda,Brio,2015,95.000-100.000
123000000,Pantai Indah Kapuk,Daihatsu,Ayla,2020,40.000-45.000
123000000,Duren Sawit,Daihatsu,Ayla,2020,40.000-45.000
123000000,Pasar Minggu,Daihatsu,Ayla,2020,40.000-45.000
123000000,Kemayoran,Daihatsu,Ayla,2020,40.000-45.000
140000000,Pasar Minggu,Toyota,Yaris,2016,75.000-80.000
123000000,Pasar Minggu,Suzuki,Ignis,2019,90.000-95.000
172000000,Kebayoran Lama,Mazda,2,2016,70.000-75.000
115000000,Pademangan,Daihatsu,Xenia,2014,70.000-75.000
123000000,Pasar Minggu,Nissan,March,2018,60.000-65.000
83500000,Tebet,Daihatsu,Ayla,2016,155.000-160.000
422000000,Cempaka Putih,Toyota,Fortuner,2019,50.000-55.000
244500000,Pesanggrahan,Toyota,Avanza,2022,25.000-30.000
123000000,Grogol Petamburan,Daihatsu,Ayla,2020,40.000-45.000
123000000,Cempaka Putih,Daihatsu,Ayla,2020,40.000-45.000
87000000,Pantai Indah Kapuk,Honda,Brio Satya,2015,80.000-85.000
87000000,Pasar Minggu,Honda,Brio Satya,2015,80.000-85.000
87000000,Kemayoran,Honda,Brio Satya,2015,80.000-85.000
87000000,Grogol Petamburan,Honda,Brio Satya,2015,80.000-85.000
87000000,Cempaka Putih,Honda,Brio Satya,2015,80.000-85.000
38000000,Senen,Volvo,S60,2005,100.000-105.000
120000000,Pantai Indah Kapuk,Toyota,Calya,2019,20.000-25.000
120000000,Duren Sawit,Toyota,Calya,2019,20.000-25.000
120000000,Pasar Minggu,Toyota,Calya,2019,20.000-25.000
120000000,Kemayoran,Toyota,Calya,2019,20.000-25.000
168000000,Kebayoran Lama,Suzuki,Baleno,2018,55.000-60.000
231000000,Cempaka Putih,Hyundai,Stargazer,2022,10.000-15.000
128000000,Ciracas,Wuling,Cortez,2018,30.000-35.000
94000000,Pekayon,Toyota,Agya,2016,35.000-40.000
169500000,Duren Sawit,Suzuki,SX4,2019,65.000-70.000
214500000,Cibubur,Toyota,Kijang Innova,2014,110.000-115.000
398000000,Kelapa Gading,Honda,CR-V,2019,35.000-40.000
88000000,Grogol Petamburan,Daihatsu,Sirion,2014,120.000-125.000
120000000,Grogol Petamburan,Toyota,Calya,2019,20.000-25.000
120000000,Cempaka Putih,Toyota,Calya,2019,20.000-25.000
201000000,Cempaka Putih,Mitsubishi,Pajero Sport,2012,140.000-145.000
265000000,Tebet,Toyota,Avanza,2022,5.000-10.000
182000000,Menteng,Toyota,Camry,2014,115.000-120.000
225000000,Kebayoran Baru,Nissan,Serena,2017,85.000-90.000
125000000,Duren Sawit,Nissan,Grand livina,2017,115.000-120.000
1325000000,Cilandak,BMW,M3,2014,10.000-15.000
173000000,Kebon Jeruk,Mercedes-Benz,C200,2010,50.000-55.000
55000000,Mampang Prapatan,Mazda,323,1993,65.000-70.000
180000000,Mampang Prapatan,Honda,HR-V,2017,80.000-85.000
